@RELATION pacman

@ATTRIBUTE pacman_x NUMERIC
@ATTRIBUTE pacman_y NUMERIC
@ATTRIBUTE can_Stop {True, False}
@ATTRIBUTE can_North {True, False}
@ATTRIBUTE can_East {True, False}
@ATTRIBUTE can_South {True, False}
@ATTRIBUTE can_West {True, False}
@ATTRIBUTE ghost1_x NUMERIC
@ATTRIBUTE ghost1_y NUMERIC
@ATTRIBUTE ghost2_x NUMERIC
@ATTRIBUTE ghost2_y NUMERIC
@ATTRIBUTE ghost3_x NUMERIC
@ATTRIBUTE ghost3_y NUMERIC
@ATTRIBUTE ghost4_x NUMERIC
@ATTRIBUTE ghost4_y NUMERIC
@ATTRIBUTE ghost1_dist NUMERIC
@ATTRIBUTE ghost2_dist NUMERIC
@ATTRIBUTE ghost3_dist NUMERIC
@ATTRIBUTE ghost4_dist NUMERIC
@ATTRIBUTE num_food NUMERIC
@ATTRIBUTE nearest_food_dist NUMERIC
@ATTRIBUTE pacman_direction {North, South, East, West, Stop}
@ATTRIBUTE action {North, South, East, West, Stop}
@ATTRIBUTE score NUMERIC
@ATTRIBUTE score_change NUMERIC
@ATTRIBUTE next_pacman_x NUMERIC
@ATTRIBUTE next_pacman_y NUMERIC
@ATTRIBUTE next_direction {North, South, East, West, Stop}
@ATTRIBUTE next_nearest_food_dist NUMERIC
@ATTRIBUTE next_ghost1_dist NUMERIC
@ATTRIBUTE next_ghost2_dist NUMERIC
@ATTRIBUTE next_ghost3_dist NUMERIC
@ATTRIBUTE next_ghost4_dist NUMERIC
@ATTRIBUTE next_num_food NUMERIC

@DATA
11,12,True,True,True,True,True,1,7,6,13,14,5,10,13,15.0,6.0,10.0,3.0,1,?,West,West,-8,-1.0,10,12,West,?,14.0,5.0,11.0,2.0,1
10,12,True,True,True,True,True,1,7,6,13,14,5,10,14,14.0,5.0,11.0,2.0,1,?,West,West,-9,0.0,10,12,West,?,13.0,5.0,11.0,2.0,1
10,12,True,True,True,True,True,1,7,6,13,14,5,10,14,13.0,5.0,11.0,2.0,1,?,West,West,-9,0.0,10,12,West,?,13.0,4.0,11.0,2.0,1
10,12,True,True,True,True,True,2,7,6,13,14,5,10,14,13.0,4.0,11.0,2.0,1,?,West,West,-9,0.0,10,12,West,?,13.0,4.0,11.0,2.0,1
10,12,True,True,True,True,True,2,7,6,12,14,5,10,14,13.0,4.0,11.0,2.0,1,?,West,West,-9,0.0,10,12,West,?,13.0,4.0,11.0,3.0,1
10,12,True,True,True,True,True,2,7,6,12,14,5,10,14,13.0,4.0,11.0,3.0,1,?,West,West,-9,-1.0,9,12,West,?,12.0,3.0,12.0,4.0,1
9,12,True,True,True,True,True,2,7,6,12,14,5,11,14,12.0,3.0,12.0,4.0,1,?,West,West,-10,0.0,9,12,West,?,11.0,3.0,12.0,4.0,1
9,12,True,True,True,True,True,2,7,6,12,14,5,11,14,11.0,3.0,12.0,4.0,1,?,West,West,-10,0.0,9,12,West,?,11.0,4.0,12.0,4.0,1
9,12,True,True,True,True,True,2,8,6,12,14,5,11,14,11.0,4.0,12.0,4.0,1,?,West,West,-10,0.0,9,12,West,?,11.0,4.0,11.0,4.0,1
9,12,True,True,True,True,True,2,8,6,11,14,5,11,14,11.0,4.0,11.0,4.0,1,?,West,West,-10,0.0,9,12,West,?,11.0,4.0,11.0,4.0,1
9,12,True,True,True,True,True,2,8,6,11,13,5,11,14,11.0,4.0,11.0,4.0,1,?,West,West,-10,-1.0,9,13,North,?,12.0,5.0,12.0,3.0,1
9,13,True,True,True,True,True,2,8,6,11,13,5,11,14,12.0,5.0,12.0,3.0,1,?,North,North,-11,0.0,9,13,North,?,13.0,5.0,12.0,3.0,1
9,13,True,True,True,True,True,2,8,6,11,13,5,11,14,13.0,5.0,12.0,3.0,1,?,North,North,-11,0.0,9,13,North,?,13.0,6.0,12.0,3.0,1
9,13,True,True,True,True,True,1,8,6,11,13,5,11,14,13.0,6.0,12.0,3.0,1,?,North,North,-11,0.0,9,13,North,?,13.0,6.0,13.0,3.0,1
9,13,True,True,True,True,True,1,8,5,11,13,5,11,14,13.0,6.0,13.0,3.0,1,?,North,North,-11,0.0,9,13,North,?,13.0,6.0,13.0,2.0,1
9,13,True,True,True,True,True,1,8,5,11,13,4,11,14,13.0,6.0,13.0,2.0,1,?,North,North,-11,-1.0,9,14,North,?,14.0,7.0,14.0,1.0,1
9,14,True,False,True,True,True,1,8,5,11,13,4,10,14,14.0,7.0,14.0,1.0,1,?,North,North,-12,0.0,9,14,North,?,14.0,7.0,14.0,1.0,1
9,14,True,False,True,True,True,1,8,5,11,13,4,10,14,14.0,7.0,14.0,1.0,1,?,North,North,-12,0.0,9,14,North,?,14.0,8.0,14.0,1.0,1
9,14,True,False,True,True,True,1,8,5,11,13,4,10,14,14.0,8.0,14.0,1.0,1,?,North,North,-12,0.0,9,14,North,?,14.0,8.0,14.0,1.0,1
9,14,True,False,True,True,True,1,8,4,11,13,4,10,14,14.0,8.0,14.0,1.0,1,?,North,North,-12,0.0,9,14,North,?,14.0,8.0,14.0,2.0,1
9,14,True,False,True,True,True,1,8,4,11,13,4,10,14,14.0,8.0,14.0,2.0,1,?,North,North,-12,-1.0,10,14,East,?,15.0,9.0,13.0,1.0,1
10,14,True,False,True,True,True,1,8,4,11,13,4,10,13,15.0,9.0,13.0,1.0,1,?,East,East,-13,0.0,10,14,East,?,16.0,9.0,13.0,1.0,1
10,14,True,False,True,True,True,1,8,4,11,13,4,10,13,16.0,9.0,13.0,1.0,1,?,East,East,-13,0.0,10,14,East,?,16.0,8.0,13.0,1.0,1
10,14,True,False,True,True,True,1,7,4,11,13,4,10,13,16.0,8.0,13.0,1.0,1,?,East,East,-13,0.0,10,14,East,?,16.0,8.0,12.0,1.0,1
10,14,True,False,True,True,True,1,7,4,12,13,4,10,13,16.0,8.0,12.0,1.0,1,?,East,East,-13,200.0,10,14,East,?,16.0,8.0,12.0,0,1
10,14,True,False,True,True,True,1,7,4,12,13,5,10,13,16.0,8.0,12.0,0,1,?,East,East,187,-1.0,11,14,East,?,17.0,9.0,11.0,0,1
11,14,True,False,True,True,True,1,7,4,12,13,5,7,1,17.0,9.0,11.0,0,1,?,East,East,186,0.0,11,14,East,?,16.0,9.0,11.0,0,1
11,14,True,False,True,True,True,1,7,4,12,13,5,7,1,16.0,9.0,11.0,0,1,?,East,East,186,0.0,11,14,East,?,16.0,10.0,11.0,0,1
11,14,True,False,True,True,True,1,8,4,12,13,5,7,1,16.0,10.0,11.0,0,1,?,East,East,186,0.0,11,14,East,?,16.0,10.0,11.0,0,1
11,14,True,False,True,True,True,1,8,3,12,13,5,7,1,16.0,10.0,11.0,0,1,?,East,East,186,0.0,11,14,East,?,16.0,10.0,11.0,0,1
11,14,True,False,True,True,True,1,8,3,12,13,5,7,1,16.0,10.0,11.0,0,1,?,East,East,186,-1.0,11,13,South,?,15.0,9.0,10.0,0,1
11,13,True,True,True,True,True,1,8,3,12,13,5,7,1,15.0,9.0,10.0,0,1,?,South,South,185,0.0,11,13,South,?,15.0,9.0,10.0,0,1
11,13,True,True,True,True,True,1,8,3,12,13,5,7,1,15.0,9.0,10.0,0,1,?,South,South,185,0.0,11,13,South,?,15.0,9.0,10.0,0,1
11,13,True,True,True,True,True,1,8,3,12,13,5,7,1,15.0,9.0,10.0,0,1,?,South,South,185,0.0,11,13,South,?,15.0,9.0,11.0,0,1
11,13,True,True,True,True,True,1,8,3,12,13,5,7,1,15.0,9.0,11.0,0,1,?,South,South,185,0.0,11,13,South,?,15.0,9.0,11.0,0,1
11,13,True,True,True,True,True,1,8,3,12,14,5,7,1,15.0,9.0,11.0,0,1,?,South,South,185,-1.0,11,12,South,?,14.0,8.0,10.0,0,1
11,12,True,True,True,True,True,1,8,3,12,14,5,7,1,14.0,8.0,10.0,0,1,?,South,South,184,0.0,11,12,South,?,14.0,8.0,10.0,0,1
11,12,True,True,True,True,True,1,8,3,12,14,5,7,1,14.0,8.0,10.0,0,1,?,South,South,184,0.0,11,12,South,?,14.0,9.0,10.0,0,1
11,12,True,True,True,True,True,1,8,3,12,14,5,7,1,14.0,9.0,10.0,0,1,?,South,South,184,0.0,11,12,South,?,14.0,9.0,11.0,0,1
11,12,True,True,True,True,True,1,8,2,12,14,5,7,1,14.0,9.0,11.0,0,1,?,South,South,184,0.0,11,12,South,?,14.0,9.0,11.0,0,1
11,12,True,True,True,True,True,1,8,2,12,14,4,7,1,14.0,9.0,11.0,0,1,?,South,South,184,-1.0,11,11,South,?,13.0,10.0,10.0,0,1
11,11,True,True,True,True,True,1,8,2,12,14,4,7,1,13.0,10.0,10.0,0,1,?,South,South,183,0.0,11,11,South,?,12.0,10.0,10.0,0,1
11,11,True,True,True,True,True,1,8,2,12,14,4,7,1,12.0,10.0,10.0,0,1,?,South,South,183,0.0,11,11,South,?,12.0,11.0,10.0,0,1
11,11,True,True,True,True,True,2,8,2,12,14,4,7,1,12.0,11.0,10.0,0,1,?,South,South,183,0.0,11,11,South,?,12.0,11.0,9.0,0,1
11,11,True,True,True,True,True,2,8,1,12,14,4,7,1,12.0,11.0,9.0,0,1,?,South,South,183,0.0,11,11,South,?,12.0,11.0,9.0,0,1
11,11,True,True,True,True,True,2,8,1,12,14,5,7,1,12.0,11.0,9.0,0,1,?,South,South,183,-1.0,11,10,South,?,11.0,12.0,8.0,0,1
11,10,True,True,True,True,True,2,8,1,12,14,5,7,1,11.0,12.0,8.0,0,1,?,South,South,182,0.0,11,10,South,?,11.0,12.0,8.0,0,1
11,10,True,True,True,True,True,2,8,1,12,14,5,7,1,11.0,12.0,8.0,0,1,?,South,South,182,0.0,11,10,South,?,11.0,11.0,8.0,0,1
11,10,True,True,True,True,True,2,8,1,12,14,5,7,1,11.0,11.0,8.0,0,1,?,South,South,182,0.0,11,10,South,?,11.0,11.0,7.0,0,1
11,10,True,True,True,True,True,2,8,1,11,14,5,7,1,11.0,11.0,7.0,0,1,?,South,South,182,0.0,11,10,South,?,11.0,11.0,7.0,0,1
11,10,True,True,True,True,True,2,8,1,11,14,6,7,1,11.0,11.0,7.0,0,1,?,South,South,182,-1.0,11,9,South,?,10.0,12.0,6.0,0,1
11,9,True,True,True,True,True,2,8,1,11,14,6,7,1,10.0,12.0,6.0,0,1,?,South,South,181,0.0,11,9,South,?,9.0,12.0,6.0,0,1
11,9,True,True,True,True,True,2,8,1,11,14,6,7,1,9.0,12.0,6.0,0,1,?,South,South,181,0.0,11,9,South,?,9.0,12.0,6.0,0,1
11,9,True,True,True,True,True,3,8,1,11,14,6,7,1,9.0,12.0,6.0,0,1,?,South,South,181,0.0,11,9,South,?,9.0,12.0,7.0,0,1
11,9,True,True,True,True,True,3,8,1,11,14,6,7,1,9.0,12.0,7.0,0,1,?,South,South,181,0.0,11,9,South,?,9.0,12.0,7.0,0,1
11,9,True,True,True,True,True,3,8,1,11,14,5,7,1,9.0,12.0,7.0,0,1,?,South,South,181,-1.0,11,8,South,?,8.0,13.0,6.0,0,1
11,8,True,True,True,True,True,3,8,1,11,14,5,7,1,8.0,13.0,6.0,0,1,?,South,South,180,0.0,11,8,South,?,9.0,13.0,6.0,0,1
11,8,True,True,True,True,True,3,8,1,11,14,5,7,1,9.0,13.0,6.0,0,1,?,South,South,180,0.0,11,8,South,?,9.0,12.0,6.0,0,1
11,8,True,True,True,True,True,2,8,1,11,14,5,7,1,9.0,12.0,6.0,0,1,?,South,South,180,0.0,11,8,South,?,9.0,12.0,5.0,0,1
11,8,True,True,True,True,True,2,8,2,11,14,5,7,1,9.0,12.0,5.0,0,1,?,South,South,180,0.0,11,8,South,?,9.0,12.0,5.0,0,1
11,8,True,True,True,True,True,2,8,2,11,13,5,7,1,9.0,12.0,5.0,0,1,?,South,South,180,-1.0,11,7,South,?,10.0,13.0,4.0,0,1
11,7,True,True,True,True,True,2,8,2,11,13,5,7,1,10.0,13.0,4.0,0,1,?,South,South,179,0.0,11,7,South,?,11.0,13.0,4.0,0,1
11,7,True,True,True,True,True,2,8,2,11,13,5,7,1,11.0,13.0,4.0,0,1,?,South,South,179,0.0,11,7,South,?,11.0,13.0,4.0,0,1
11,7,True,True,True,True,True,1,8,2,11,13,5,7,1,11.0,13.0,4.0,0,1,?,South,South,179,0.0,11,7,South,?,11.0,13.0,5.0,0,1
11,7,True,True,True,True,True,1,8,2,11,13,5,7,1,11.0,13.0,5.0,0,1,?,South,South,179,0.0,11,7,South,?,11.0,13.0,5.0,0,1
11,7,True,True,True,True,True,1,8,2,11,14,5,7,1,11.0,13.0,5.0,0,1,?,South,South,179,-1.0,11,6,South,?,12.0,14.0,4.0,0,1
11,6,True,True,True,True,True,1,8,2,11,14,5,7,1,12.0,14.0,4.0,0,1,?,South,South,178,0.0,11,6,South,?,11.0,14.0,4.0,0,1
11,6,True,True,True,True,True,1,8,2,11,14,5,7,1,11.0,14.0,4.0,0,1,?,South,South,178,0.0,11,6,South,?,11.0,15.0,4.0,0,1
11,6,True,True,True,True,True,2,8,2,11,14,5,7,1,11.0,15.0,4.0,0,1,?,South,South,178,0.0,11,6,South,?,11.0,15.0,3.0,0,1
11,6,True,True,True,True,True,2,8,1,11,14,5,7,1,11.0,15.0,3.0,0,1,?,South,South,178,0.0,11,6,South,?,11.0,15.0,3.0,0,1
11,6,True,True,True,True,True,2,8,1,11,14,6,7,1,11.0,15.0,3.0,0,1,?,South,South,178,-1.0,12,6,East,?,12.0,16.0,2.0,0,1
12,6,True,True,True,True,True,2,8,1,11,14,6,7,1,12.0,16.0,2.0,0,1,?,East,East,177,0.0,12,6,East,?,13.0,16.0,2.0,0,1
12,6,True,True,True,True,True,2,8,1,11,14,6,7,1,13.0,16.0,2.0,0,1,?,East,East,177,0.0,12,6,East,?,13.0,17.0,2.0,0,1
12,6,True,True,True,True,True,2,9,1,11,14,6,7,1,13.0,17.0,2.0,0,1,?,East,East,177,0.0,12,6,East,?,13.0,17.0,3.0,0,1
12,6,True,True,True,True,True,2,9,1,12,14,6,7,1,13.0,17.0,3.0,0,1,?,East,East,177,0.0,12,6,East,?,13.0,17.0,3.0,0,1
12,6,True,True,True,True,True,2,9,1,12,14,5,7,1,13.0,17.0,3.0,0,1,?,East,East,177,-1.0,13,6,East,?,14.0,18.0,2.0,0,1
13,6,True,True,True,True,True,2,9,1,12,14,5,7,1,14.0,18.0,2.0,0,1,?,East,East,176,0.0,13,6,East,?,13.0,18.0,2.0,0,1
13,6,True,True,True,True,True,2,9,1,12,14,5,7,1,13.0,18.0,2.0,0,1,?,East,East,176,0.0,13,6,East,?,13.0,18.0,2.0,0,1
13,6,True,True,True,True,True,3,9,1,12,14,5,7,1,13.0,18.0,2.0,0,1,?,East,East,176,0.0,13,6,East,?,13.0,18.0,3.0,0,1
13,6,True,True,True,True,True,3,9,1,12,14,5,7,1,13.0,18.0,3.0,0,1,?,East,East,176,0.0,13,6,East,?,13.0,18.0,3.0,0,1
13,6,True,True,True,True,True,3,9,1,12,15,5,7,1,13.0,18.0,3.0,0,1,?,East,East,176,-1.0,14,6,East,?,14.0,19.0,2.0,0,1
14,6,True,True,True,True,True,3,9,1,12,15,5,7,1,14.0,19.0,2.0,0,1,?,East,East,175,0.0,14,6,East,?,13.0,19.0,2.0,0,1
14,6,True,True,True,True,True,3,9,1,12,15,5,7,1,13.0,19.0,2.0,0,1,?,East,East,175,0.0,14,6,East,?,13.0,19.0,2.0,0,1
14,6,True,True,True,True,True,3,8,1,12,15,5,7,1,13.0,19.0,2.0,0,1,?,East,East,175,0.0,14,6,East,?,13.0,19.0,1.0,0,1
14,6,True,True,True,True,True,3,8,1,12,15,5,7,1,13.0,19.0,1.0,0,1,?,East,East,175,0.0,14,6,East,?,13.0,19.0,1.0,0,1
14,6,True,True,True,True,True,3,8,1,12,15,6,7,1,13.0,19.0,1.0,0,1,?,East,East,175,199.0,15,6,East,?,14.0,20.0,0,0,1
15,6,True,True,True,True,True,3,8,1,12,15,6,7,1,14.0,20.0,0,0,1,?,East,East,374,0.0,15,6,East,?,15.0,20.0,0,0,1
15,6,True,True,True,True,True,3,8,1,12,5,1,7,1,15.0,20.0,0,0,1,?,East,East,374,0.0,15,6,East,?,15.0,19.0,0,0,1
15,6,True,True,True,True,True,3,9,1,12,5,1,7,1,15.0,19.0,0,0,1,?,East,East,374,0.0,15,6,East,?,15.0,19.0,0,0,1
15,6,True,True,True,True,True,3,9,2,12,5,1,7,1,15.0,19.0,0,0,1,?,East,East,374,0.0,15,6,East,?,15.0,19.0,0,0,1
15,6,True,True,True,True,True,3,9,2,12,5,1,7,1,15.0,19.0,0,0,1,?,East,East,374,-1.0,16,6,East,?,16.0,20.0,0,0,1
16,6,True,True,True,True,True,3,9,2,12,5,1,7,1,16.0,20.0,0,0,1,?,East,East,373,0.0,16,6,East,?,15.0,20.0,0,0,1
16,6,True,True,True,True,True,3,9,2,12,5,1,7,1,15.0,20.0,0,0,1,?,East,East,373,0.0,16,6,East,?,15.0,19.0,0,0,1
16,6,True,True,True,True,True,4,9,2,12,5,1,7,1,15.0,19.0,0,0,1,?,East,East,373,0.0,16,6,East,?,15.0,19.0,0,0,1
16,6,True,True,True,True,True,4,9,2,11,5,1,7,1,15.0,19.0,0,0,1,?,East,East,373,0.0,16,6,East,?,15.0,19.0,0,0,1
16,6,True,True,True,True,True,4,9,2,11,5,1,7,1,15.0,19.0,0,0,1,?,East,East,373,-1.0,17,6,East,?,16.0,20.0,0,0,1
17,6,True,True,True,True,True,4,9,2,11,5,1,7,1,16.0,20.0,0,0,1,?,East,East,372,0.0,17,6,East,?,15.0,20.0,0,0,1
17,6,True,True,True,True,True,4,9,2,11,5,1,7,1,15.0,20.0,0,0,1,?,East,East,372,0.0,17,6,East,?,15.0,20.0,0,0,1
17,6,True,True,True,True,True,5,9,2,11,5,1,7,1,15.0,20.0,0,0,1,?,East,East,372,0.0,17,6,East,?,15.0,20.0,0,0,1
17,6,True,True,True,True,True,5,9,2,11,5,1,7,1,15.0,20.0,0,0,1,?,East,East,372,0.0,17,6,East,?,15.0,20.0,0,0,1
17,6,True,True,True,True,True,5,9,2,11,5,1,7,1,15.0,20.0,0,0,1,?,East,East,372,-1.0,17,5,South,?,16.0,21.0,0,0,1
17,5,True,True,True,True,True,5,9,2,11,5,1,7,1,16.0,21.0,0,0,1,?,South,South,371,0.0,17,5,South,?,15.0,21.0,0,0,1
17,5,True,True,True,True,True,5,9,2,11,5,1,7,1,15.0,21.0,0,0,1,?,South,South,371,0.0,17,5,South,?,15.0,21.0,0,0,1
17,5,True,True,True,True,True,5,8,2,11,5,1,7,1,15.0,21.0,0,0,1,?,South,South,371,0.0,17,5,South,?,15.0,21.0,0,0,1
17,5,True,True,True,True,True,5,8,2,11,5,1,7,1,15.0,21.0,0,0,1,?,South,South,371,0.0,17,5,South,?,15.0,21.0,0,0,1
17,5,True,True,True,True,True,5,8,2,11,5,1,7,1,15.0,21.0,0,0,1,?,South,South,371,-1.0,16,5,West,?,14.0,20.0,0,0,1
16,5,True,True,True,True,True,5,8,2,11,5,1,7,1,14.0,20.0,0,0,1,?,West,West,370,0.0,16,5,West,?,15.0,20.0,0,0,1
16,5,True,True,True,True,True,5,8,2,11,5,1,7,1,15.0,20.0,0,0,1,?,West,West,370,0.0,16,5,West,?,15.0,19.0,0,0,1
16,5,True,True,True,True,True,5,9,2,11,5,1,7,1,15.0,19.0,0,0,1,?,West,West,370,0.0,16,5,West,?,15.0,19.0,0,0,1
16,5,True,True,True,True,True,5,9,3,11,5,1,7,1,15.0,19.0,0,0,1,?,West,West,370,0.0,16,5,West,?,15.0,19.0,0,0,1
16,5,True,True,True,True,True,5,9,3,11,5,1,7,1,15.0,19.0,0,0,1,?,West,West,370,-1.0,15,5,West,?,14.0,18.0,0,0,1
15,5,True,True,True,True,True,5,9,3,11,5,1,7,1,14.0,18.0,0,0,1,?,West,West,369,0.0,15,5,West,?,13.0,18.0,0,0,1
15,5,True,True,True,True,True,5,9,3,11,5,1,7,1,13.0,18.0,0,0,1,?,West,West,369,0.0,15,5,West,?,13.0,19.0,0,0,1
15,5,True,True,True,True,True,6,9,3,11,5,1,7,1,13.0,19.0,0,0,1,?,West,West,369,0.0,15,5,West,?,13.0,19.0,0,0,1
15,5,True,True,True,True,True,6,9,2,11,5,1,7,1,13.0,19.0,0,0,1,?,West,West,369,0.0,15,5,West,?,13.0,19.0,0,0,1
15,5,True,True,True,True,True,6,9,2,11,5,1,7,1,13.0,19.0,0,0,1,?,West,West,369,-1.0,14,5,West,?,12.0,18.0,0,0,1
14,5,True,True,True,True,True,6,9,2,11,5,1,7,1,12.0,18.0,0,0,1,?,West,West,368,0.0,14,5,West,?,12.0,18.0,0,0,1
14,5,True,True,True,True,True,6,9,2,11,5,1,7,1,12.0,18.0,0,0,1,?,West,West,368,0.0,14,5,West,?,12.0,19.0,0,0,1
14,5,True,True,True,True,True,6,9,2,11,5,1,7,1,12.0,19.0,0,0,1,?,West,West,368,0.0,14,5,West,?,12.0,19.0,0,0,1
14,5,True,True,True,True,True,6,9,2,12,5,1,7,1,12.0,19.0,0,0,1,?,West,West,368,0.0,14,5,West,?,12.0,19.0,0,0,1
14,5,True,True,True,True,True,6,9,2,12,5,1,7,1,12.0,19.0,0,0,1,?,West,West,368,-1.0,13,5,West,?,11.0,18.0,0,0,1
13,5,True,True,True,True,True,6,9,2,12,5,1,7,1,11.0,18.0,0,0,1,?,West,West,367,0.0,13,5,West,?,10.0,18.0,0,0,1
13,5,True,True,True,True,True,6,9,2,12,5,1,7,1,10.0,18.0,0,0,1,?,West,West,367,0.0,13,5,West,?,10.0,17.0,0,0,1
13,5,True,True,True,True,True,6,8,2,12,5,1,7,1,10.0,17.0,0,0,1,?,West,West,367,0.0,13,5,West,?,10.0,17.0,0,0,1
13,5,True,True,True,True,True,6,8,3,12,5,1,7,1,10.0,17.0,0,0,1,?,West,West,367,0.0,13,5,West,?,10.0,17.0,0,0,1
13,5,True,True,True,True,True,6,8,3,12,5,1,7,1,10.0,17.0,0,0,1,?,West,West,367,-1.0,12,5,West,?,9.0,16.0,0,0,1
12,5,True,True,True,True,True,6,8,3,12,5,1,7,1,9.0,16.0,0,0,1,?,West,West,366,0.0,12,5,West,?,9.0,16.0,0,0,1
12,5,True,True,True,True,True,6,8,3,12,5,1,7,1,9.0,16.0,0,0,1,?,West,West,366,0.0,12,5,West,?,9.0,15.0,0,0,1
12,5,True,True,True,True,True,6,8,3,12,5,1,7,1,9.0,15.0,0,0,1,?,West,West,366,0.0,12,5,West,?,9.0,15.0,0,0,1
12,5,True,True,True,True,True,6,8,3,11,5,1,7,1,9.0,15.0,0,0,1,?,West,West,366,0.0,12,5,West,?,9.0,15.0,0,0,1
12,5,True,True,True,True,True,6,8,3,11,5,1,7,1,9.0,15.0,0,0,1,?,West,West,366,-1.0,11,5,West,?,8.0,14.0,0,0,1
11,5,True,True,True,True,True,6,8,3,11,5,1,7,1,8.0,14.0,0,0,1,?,West,West,365,0.0,11,5,West,?,9.0,14.0,0,0,1
11,5,True,True,True,True,True,6,8,3,11,5,1,7,1,9.0,14.0,0,0,1,?,West,West,365,0.0,11,5,West,?,9.0,15.0,0,0,1
11,5,True,True,True,True,True,5,8,3,11,5,1,7,1,9.0,15.0,0,0,1,?,West,West,365,0.0,11,5,West,?,9.0,15.0,0,0,1
11,5,True,True,True,True,True,5,8,2,11,5,1,7,1,9.0,15.0,0,0,1,?,West,West,365,0.0,11,5,West,?,9.0,15.0,0,0,1
11,5,True,True,True,True,True,5,8,2,11,5,1,7,1,9.0,15.0,0,0,1,?,West,West,365,-1.0,10,5,West,?,8.0,14.0,0,0,1
10,5,True,True,True,True,True,5,8,2,11,5,1,7,1,8.0,14.0,0,0,1,?,West,West,364,0.0,10,5,West,?,7.0,14.0,0,0,1
10,5,True,True,True,True,True,5,8,2,11,5,1,7,1,7.0,14.0,0,0,1,?,West,West,364,0.0,10,5,West,?,7.0,13.0,0,0,1
10,5,True,True,True,True,True,5,7,2,11,5,1,7,1,7.0,13.0,0,0,1,?,West,West,364,0.0,10,5,West,?,7.0,13.0,0,0,1
10,5,True,True,True,True,True,5,7,3,11,5,1,7,1,7.0,13.0,0,0,1,?,West,West,364,0.0,10,5,West,?,7.0,13.0,0,0,1
10,5,True,True,True,True,True,5,7,3,11,5,1,7,1,7.0,13.0,0,0,1,?,West,West,364,-1.0,9,5,West,?,6.0,12.0,0,0,1
9,5,True,True,True,True,True,5,7,3,11,5,1,7,1,6.0,12.0,0,0,1,?,West,West,363,0.0,9,5,West,?,7.0,12.0,0,0,1
9,5,True,True,True,True,True,5,7,3,11,5,1,7,1,7.0,12.0,0,0,1,?,West,West,363,0.0,9,5,West,?,7.0,13.0,0,0,1
9,5,True,True,True,True,True,5,8,3,11,5,1,7,1,7.0,13.0,0,0,1,?,West,West,363,0.0,9,5,West,?,7.0,13.0,0,0,1
9,5,True,True,True,True,True,5,8,2,11,5,1,7,1,7.0,13.0,0,0,1,?,West,West,363,0.0,9,5,West,?,7.0,13.0,0,0,1
9,5,True,True,True,True,True,5,8,2,11,5,1,7,1,7.0,13.0,0,0,1,?,West,West,363,-1.0,8,5,West,?,6.0,12.0,0,0,1
8,5,True,True,True,True,True,5,8,2,11,5,1,7,1,6.0,12.0,0,0,1,?,West,West,362,0.0,8,5,West,?,5.0,12.0,0,0,1
8,5,True,True,True,True,True,5,8,2,11,5,1,7,1,5.0,12.0,0,0,1,?,West,West,362,0.0,8,5,West,?,5.0,12.0,0,0,1
8,5,True,True,True,True,True,6,8,2,11,5,1,7,1,5.0,12.0,0,0,1,?,West,West,362,0.0,8,5,West,?,5.0,12.0,0,0,1
8,5,True,True,True,True,True,6,8,2,11,5,1,7,1,5.0,12.0,0,0,1,?,West,West,362,0.0,8,5,West,?,5.0,12.0,0,0,1
8,5,True,True,True,True,True,6,8,2,11,5,1,7,1,5.0,12.0,0,0,1,?,West,West,362,-1.0,7,5,West,?,4.0,11.0,0,0,1
7,5,True,True,True,True,True,6,8,2,11,5,1,7,1,4.0,11.0,0,0,1,?,West,West,361,0.0,7,5,West,?,3.0,11.0,0,0,1
7,5,True,True,True,True,True,6,8,2,11,5,1,7,1,3.0,11.0,0,0,1,?,West,West,361,0.0,7,5,West,?,3.0,11.0,0,0,1
7,5,True,True,True,True,True,6,7,2,11,5,1,7,1,3.0,11.0,0,0,1,?,West,West,361,0.0,7,5,West,?,3.0,11.0,0,0,1
7,5,True,True,True,True,True,6,7,2,11,5,1,7,1,3.0,11.0,0,0,1,?,West,West,361,0.0,7,5,West,?,3.0,11.0,0,0,1
7,5,True,True,True,True,True,6,7,2,11,5,1,7,1,3.0,11.0,0,0,1,?,West,West,361,-1.0,6,5,West,?,2.0,10.0,0,0,1
6,5,True,True,True,True,True,6,7,2,11,5,1,7,1,2.0,10.0,0,0,1,?,West,West,360,0.0,6,5,West,?,2.0,10.0,0,0,1
6,5,True,True,True,True,True,6,7,2,11,5,1,7,1,2.0,10.0,0,0,1,?,West,West,360,0.0,6,5,West,?,2.0,11.0,0,0,1
6,5,True,True,True,True,True,6,7,2,11,5,1,7,1,2.0,11.0,0,0,1,?,West,West,360,0.0,6,5,West,?,2.0,11.0,0,0,1
6,5,True,True,True,True,True,6,7,1,11,5,1,7,1,2.0,11.0,0,0,1,?,West,West,360,0.0,6,5,West,?,2.0,11.0,0,0,1
6,5,True,True,True,True,True,6,7,1,11,5,1,7,1,2.0,11.0,0,0,1,?,West,West,360,-1.0,6,6,North,?,1.0,10.0,0,0,1
6,6,True,True,True,True,True,6,7,1,11,5,1,7,1,1.0,10.0,0,0,1,?,North,North,359,0.0,6,6,North,?,2.0,10.0,0,0,1
