@RELATION Prueva_2_Filtrados

@ATTRIBUTE dist_nearest_ghost_x REAL
@ATTRIBUTE dist_nearest_ghost_y REAL

@DATA
0.3181818181818182,0.4285714285714286
0.3181818181818182,0.4285714285714286
0.3181818181818182,0.4285714285714286
0.3181818181818182,0.4761904761904762
0.3181818181818182,0.5238095238095238
0.3181818181818182,0.5238095238095238
0.3181818181818182,0.5238095238095238
0.3181818181818182,0.5238095238095238
0.36363636363636365,0.5238095238095238
0.36363636363636365,0.5714285714285714
0.36363636363636365,0.5714285714285714
0.36363636363636365,0.5714285714285714
0.36363636363636365,0.5714285714285714
0.36363636363636365,0.5238095238095238
0.40909090909090906,0.5238095238095238
0.40909090909090906,0.5238095238095238
0.40909090909090906,0.5238095238095238
0.40909090909090906,0.5238095238095238
0.45454545454545453,0.5238095238095238
0.5,0.5238095238095238
0.5,0.5238095238095238
0.5,0.5238095238095238
0.5,0.5238095238095238
0.5,0.5714285714285714
0.5454545454545454,0.5714285714285714
0.5454545454545454,0.5714285714285714
0.5454545454545454,0.5714285714285714
0.5454545454545454,0.5714285714285714
0.5454545454545454,0.5714285714285714
0.5909090909090909,0.5714285714285714
0.5909090909090909,0.5714285714285714
0.5909090909090909,0.5714285714285714
0.5909090909090909,0.5714285714285714
0.5909090909090909,0.6190476190476191
0.6363636363636364,0.6190476190476191
0.5,0.5714285714285714
0.5,0.5238095238095238
0.5,0.5238095238095238
0.5,0.5238095238095238
0.5454545454545454,0.5238095238095238
0.5454545454545454,0.5238095238095238
0.5454545454545454,0.5238095238095238
0.5454545454545454,0.5238095238095238
0.5454545454545454,0.5238095238095238
0.5454545454545454,0.5714285714285714
0.5454545454545454,0.5714285714285714
0.5909090909090909,0.5714285714285714
0.5909090909090909,0.5714285714285714
0.5909090909090909,0.5714285714285714
0.5909090909090909,0.6190476190476191
0.5909090909090909,0.6190476190476191
0.5454545454545454,0.6190476190476191
0.5454545454545454,0.6190476190476191
0.5454545454545454,0.6190476190476191
0.5454545454545454,0.6666666666666667
0.5454545454545454,0.6666666666666667
0.5454545454545454,0.6666666666666667
0.5454545454545454,0.6666666666666667
0.5454545454545454,0.6666666666666667
0.5909090909090909,0.6666666666666667
0.5909090909090909,0.6666666666666667
0.6363636363636364,0.6666666666666667
0.6363636363636364,0.6666666666666667
0.6363636363636364,0.6666666666666667
0.6818181818181818,0.6666666666666667
0.6818181818181818,0.6666666666666667
0.7272727272727273,0.6666666666666667
0.7272727272727273,0.6666666666666667
0.7272727272727273,0.6666666666666667
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.7272727272727273,0.6190476190476191
0.7272727272727273,0.6190476190476191
0.6818181818181818,0.6190476190476191
0.6818181818181818,0.6190476190476191
0.6818181818181818,0.6190476190476191
0.6818181818181818,0.5714285714285714
0.6818181818181818,0.5714285714285714
0.6818181818181818,0.5238095238095238
0.6818181818181818,0.5238095238095238
0.6818181818181818,0.5238095238095238
0.6818181818181818,0.4761904761904762
0.6818181818181818,0.4761904761904762
0.7272727272727273,0.4761904761904762
0.7272727272727273,0.4761904761904762
0.7272727272727273,0.4761904761904762
0.7272727272727273,0.4285714285714286
0.7272727272727273,0.4285714285714286
0.6818181818181818,0.4285714285714286
0.6818181818181818,0.4285714285714286
0.6818181818181818,0.4285714285714286
0.6818181818181818,0.4761904761904762
0.6818181818181818,0.4761904761904762
0.6818181818181818,0.4761904761904762
0.6818181818181818,0.4761904761904762
0.6818181818181818,0.4761904761904762
0.6818181818181818,0.5238095238095238
0.6818181818181818,0.5238095238095238
0.6818181818181818,0.5238095238095238
0.6818181818181818,0.5238095238095238
0.6818181818181818,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5454545454545454,0.5238095238095238
0.5454545454545454,0.5238095238095238
0.5,0.5238095238095238
0.5,0.5238095238095238
0.5,0.5238095238095238
0.5909090909090909,0.4285714285714286
0.5909090909090909,0.4285714285714286
0.5909090909090909,0.4285714285714286
0.5909090909090909,0.4285714285714286
0.5909090909090909,0.4285714285714286
0.5909090909090909,0.4761904761904762
0.5909090909090909,0.4761904761904762
0.5909090909090909,0.4761904761904762
0.5909090909090909,0.4761904761904762
0.5909090909090909,0.4761904761904762
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5454545454545454,0.6666666666666667
0.5454545454545454,0.6666666666666667
0.5454545454545454,0.6666666666666667
0.5909090909090909,0.6666666666666667
0.5909090909090909,0.6666666666666667
0.5909090909090909,0.6190476190476191
0.5909090909090909,0.6190476190476191
0.5909090909090909,0.6190476190476191
0.6818181818181818,0.7142857142857143
0.6818181818181818,0.7142857142857143
0.6818181818181818,0.7142857142857143
0.6818181818181818,0.7142857142857143
0.6818181818181818,0.7142857142857143
0.6818181818181818,0.7142857142857143
0.6818181818181818,0.6666666666666667
0.6818181818181818,0.6666666666666667
0.6818181818181818,0.6666666666666667
0.6818181818181818,0.6666666666666667
0.6818181818181818,0.6666666666666667
0.6818181818181818,0.6666666666666667
0.6818181818181818,0.6666666666666667
0.6818181818181818,0.6666666666666667
0.6818181818181818,0.6666666666666667
0.6818181818181818,0.6666666666666667
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6818181818181818,0.6190476190476191
0.6818181818181818,0.6190476190476191
0.6818181818181818,0.6190476190476191
0.6818181818181818,0.6190476190476191
0.6818181818181818,0.6190476190476191
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6818181818181818,0.6666666666666667
0.6818181818181818,0.6666666666666667
0.6818181818181818,0.6666666666666667
0.6818181818181818,0.6666666666666667
0.6818181818181818,0.6666666666666667
0.6363636363636364,0.6666666666666667
0.6363636363636364,0.6666666666666667
0.6363636363636364,0.6666666666666667
0.6363636363636364,0.6666666666666667
0.6363636363636364,0.6666666666666667
0.5909090909090909,0.6666666666666667
0.5909090909090909,0.6666666666666667
0.5909090909090909,0.6666666666666667
0.5909090909090909,0.6666666666666667
0.5909090909090909,0.6666666666666667
0.5909090909090909,0.5714285714285714
0.5909090909090909,0.5714285714285714
0.5909090909090909,0.5714285714285714
0.5909090909090909,0.5714285714285714
0.5909090909090909,0.5714285714285714
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.6363636363636364,0.4761904761904762
0.6363636363636364,0.4761904761904762
0.6363636363636364,0.4761904761904762
0.6363636363636364,0.4761904761904762
0.6363636363636364,0.4761904761904762
0.5454545454545454,0.5714285714285714
0.5454545454545454,0.5714285714285714
0.5454545454545454,0.5714285714285714
0.5454545454545454,0.6190476190476191
0.5454545454545454,0.6190476190476191
0.5909090909090909,0.6190476190476191
0.5909090909090909,0.6190476190476191
0.5909090909090909,0.6190476190476191
0.5909090909090909,0.5714285714285714
0.5909090909090909,0.5714285714285714
0.5909090909090909,0.6190476190476191
0.5909090909090909,0.6190476190476191
0.5909090909090909,0.6190476190476191
0.5909090909090909,0.6666666666666667
0.5909090909090909,0.6666666666666667
0.5909090909090909,0.5714285714285714
0.5909090909090909,0.5714285714285714
0.5909090909090909,0.5714285714285714
0.5909090909090909,0.5714285714285714
0.5909090909090909,0.5714285714285714
0.5909090909090909,0.6666666666666667
0.5909090909090909,0.6666666666666667
0.5909090909090909,0.6666666666666667
0.5909090909090909,0.6666666666666667
0.5909090909090909,0.6666666666666667
0.6363636363636364,0.5714285714285714
0.6363636363636364,0.5714285714285714
0.6363636363636364,0.5714285714285714
0.6363636363636364,0.5714285714285714
0.5909090909090909,0.6666666666666667
0.6363636363636364,0.7142857142857143
0.6363636363636364,0.7142857142857143
0.6363636363636364,0.7142857142857143
0.6363636363636364,0.7142857142857143
0.6363636363636364,0.7142857142857143
0.6818181818181818,0.7619047619047619
0.6818181818181818,0.7619047619047619
0.6818181818181818,0.7619047619047619
0.6818181818181818,0.7619047619047619
0.6818181818181818,0.7619047619047619
0.6818181818181818,0.7619047619047619
0.6818181818181818,0.7619047619047619
0.6818181818181818,0.7619047619047619
0.6818181818181818,0.7619047619047619
0.6818181818181818,0.7619047619047619
0.7727272727272727,0.7619047619047619
0.7727272727272727,0.7619047619047619
0.7727272727272727,0.7619047619047619
0.7727272727272727,0.7619047619047619
0.7727272727272727,0.7619047619047619
0.5,0.4761904761904762
0.5,0.4761904761904762
0.5,0.5238095238095238
0.5,0.5238095238095238
0.5,0.5238095238095238
0.5454545454545454,0.5238095238095238
0.5454545454545454,0.5238095238095238
0.5,0.5238095238095238
0.5,0.5238095238095238
0.5,0.5238095238095238
0.5454545454545454,0.5238095238095238
0.5454545454545454,0.5238095238095238
0.5454545454545454,0.4761904761904762
0.5454545454545454,0.4761904761904762
0.5454545454545454,0.4761904761904762
0.5909090909090909,0.4761904761904762
0.5909090909090909,0.4761904761904762
0.5454545454545454,0.4761904761904762
0.5454545454545454,0.4761904761904762
0.5454545454545454,0.4761904761904762
0.5909090909090909,0.4761904761904762
0.5909090909090909,0.4761904761904762
0.5454545454545454,0.4761904761904762
0.5454545454545454,0.4761904761904762
0.5454545454545454,0.4761904761904762
0.5909090909090909,0.4761904761904762
0.5909090909090909,0.4761904761904762
0.6363636363636364,0.4761904761904762
0.6363636363636364,0.4761904761904762
0.6363636363636364,0.4761904761904762
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5714285714285714
0.6363636363636364,0.5714285714285714
0.6818181818181818,0.5714285714285714
0.6818181818181818,0.5714285714285714
0.6818181818181818,0.5714285714285714
0.6818181818181818,0.6190476190476191
0.6818181818181818,0.6190476190476191
0.7272727272727273,0.6190476190476191
0.7272727272727273,0.6190476190476191
0.7272727272727273,0.6190476190476191
0.7272727272727273,0.6190476190476191
0.7272727272727273,0.6190476190476191
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5454545454545454,0.5238095238095238
0.5454545454545454,0.5238095238095238
0.7272727272727273,0.6190476190476191
0.7272727272727273,0.6190476190476191
0.7272727272727273,0.6190476190476191
0.6818181818181818,0.6190476190476191
0.6818181818181818,0.6190476190476191
0.6818181818181818,0.6666666666666667
0.6818181818181818,0.6666666666666667
0.6818181818181818,0.6666666666666667
0.6363636363636364,0.6666666666666667
0.6363636363636364,0.6666666666666667
0.45454545454545453,0.5238095238095238
0.45454545454545453,0.5238095238095238
0.45454545454545453,0.5238095238095238
0.40909090909090906,0.5238095238095238
0.40909090909090906,0.5238095238095238
0.40909090909090906,0.5238095238095238
0.40909090909090906,0.5238095238095238
0.40909090909090906,0.5238095238095238
0.36363636363636365,0.5238095238095238
0.36363636363636365,0.5238095238095238
0.36363636363636365,0.5238095238095238
0.36363636363636365,0.5238095238095238
0.36363636363636365,0.5238095238095238
0.3181818181818182,0.5238095238095238
0.3181818181818182,0.5238095238095238
0.3181818181818182,0.5238095238095238
0.3181818181818182,0.5238095238095238
0.3181818181818182,0.5238095238095238
0.2727272727272727,0.5238095238095238
0.2727272727272727,0.5238095238095238
0.2727272727272727,0.5238095238095238
0.2727272727272727,0.5238095238095238
0.2727272727272727,0.5238095238095238
0.7727272727272727,1.0
0.7727272727272727,1.0
0.7727272727272727,1.0
0.7727272727272727,1.0
0.7727272727272727,1.0
0.7272727272727273,1.0
0.7272727272727273,1.0
0.7272727272727273,1.0
0.7272727272727273,1.0
0.7272727272727273,1.0
0.6818181818181818,1.0
0.6818181818181818,1.0
0.6818181818181818,1.0
0.6818181818181818,1.0
0.6818181818181818,1.0
0.6363636363636364,1.0
0.6363636363636364,1.0
0.6363636363636364,1.0
0.6363636363636364,1.0
0.6363636363636364,1.0
0.6363636363636364,1.0
0.6363636363636364,1.0
0.6363636363636364,1.0
0.6363636363636364,1.0
0.6363636363636364,1.0
0.5909090909090909,0.9523809523809523
0.5909090909090909,0.9523809523809523
0.5909090909090909,0.9523809523809523
0.5909090909090909,0.9523809523809523
0.5909090909090909,0.9523809523809523
0.5454545454545454,0.9047619047619048
0.5454545454545454,0.9047619047619048
0.5454545454545454,0.9047619047619048
0.5454545454545454,0.9047619047619048
0.5454545454545454,0.9047619047619048
0.5909090909090909,0.8571428571428572
0.5909090909090909,0.8571428571428572
0.5909090909090909,0.8571428571428572
0.5909090909090909,0.8571428571428572
0.5909090909090909,0.8571428571428572
0.6363636363636364,0.8095238095238095
0.6363636363636364,0.8095238095238095
0.6363636363636364,0.8095238095238095
0.6363636363636364,0.8095238095238095
0.6363636363636364,0.8095238095238095
0.6363636363636364,0.8095238095238095
0.6363636363636364,0.8095238095238095
0.6363636363636364,0.8095238095238095
0.6363636363636364,0.8095238095238095
0.6363636363636364,0.8095238095238095
0.6363636363636364,0.8095238095238095
0.6363636363636364,0.8095238095238095
0.6363636363636364,0.8095238095238095
0.6363636363636364,0.8095238095238095
0.6363636363636364,0.8095238095238095
0.6363636363636364,0.8095238095238095
0.6363636363636364,0.8095238095238095
0.6363636363636364,0.8095238095238095
0.6363636363636364,0.8095238095238095
0.6363636363636364,0.8095238095238095
0.6363636363636364,0.7142857142857143
0.6363636363636364,0.7142857142857143
0.6363636363636364,0.7142857142857143
0.6363636363636364,0.7142857142857143
0.6363636363636364,0.7142857142857143
0.6363636363636364,0.7142857142857143
0.6363636363636364,0.7142857142857143
0.6363636363636364,0.7142857142857143
0.6363636363636364,0.7142857142857143
0.6363636363636364,0.7142857142857143
0.6363636363636364,0.6666666666666667
0.6363636363636364,0.6666666666666667
0.6363636363636364,0.6666666666666667
0.6363636363636364,0.6666666666666667
0.6363636363636364,0.6666666666666667
0.5909090909090909,0.6190476190476191
0.5909090909090909,0.6190476190476191
0.5909090909090909,0.6190476190476191
0.5909090909090909,0.6190476190476191
0.5909090909090909,0.6190476190476191
0.5909090909090909,0.6190476190476191
0.5909090909090909,0.6190476190476191
0.5909090909090909,0.6190476190476191
0.5909090909090909,0.6190476190476191
0.5909090909090909,0.6190476190476191
0.6363636363636364,0.6190476190476191
0.22727272727272724,0.380952380952381
0.22727272727272724,0.380952380952381
0.22727272727272724,0.380952380952381
0.22727272727272724,0.380952380952381
0.2727272727272727,0.380952380952381
0.2727272727272727,0.380952380952381
0.2727272727272727,0.380952380952381
0.22727272727272724,0.380952380952381
0.22727272727272724,0.380952380952381
0.2727272727272727,0.380952380952381
0.2727272727272727,0.380952380952381
0.2727272727272727,0.380952380952381
0.22727272727272724,0.380952380952381
0.22727272727272724,0.380952380952381
0.2727272727272727,0.380952380952381
0.2727272727272727,0.380952380952381
0.2727272727272727,0.380952380952381
0.22727272727272724,0.380952380952381
0.22727272727272724,0.380952380952381
0.2727272727272727,0.380952380952381
0.2727272727272727,0.380952380952381
0.2727272727272727,0.380952380952381
0.2727272727272727,0.380952380952381
0.2727272727272727,0.380952380952381
0.3181818181818182,0.380952380952381
0.3181818181818182,0.380952380952381
0.3181818181818182,0.380952380952381
0.3181818181818182,0.33333333333333337
0.3181818181818182,0.33333333333333337
0.36363636363636365,0.33333333333333337
0.36363636363636365,0.33333333333333337
0.36363636363636365,0.33333333333333337
0.36363636363636365,0.380952380952381
0.36363636363636365,0.380952380952381
0.36363636363636365,0.4285714285714286
0.36363636363636365,0.4285714285714286
0.36363636363636365,0.4285714285714286
0.3181818181818182,0.4285714285714286
0.3181818181818182,0.4285714285714286
0.3181818181818182,0.4761904761904762
0.3181818181818182,0.4761904761904762
0.3181818181818182,0.4761904761904762
0.2727272727272727,0.4761904761904762
0.2727272727272727,0.4761904761904762
0.2727272727272727,0.5238095238095238
0.2727272727272727,0.5238095238095238
0.2727272727272727,0.5238095238095238
0.3181818181818182,0.5238095238095238
0.3181818181818182,0.5238095238095238
0.3181818181818182,0.5714285714285714
0.3181818181818182,0.5714285714285714
0.3181818181818182,0.5714285714285714
0.36363636363636365,0.5714285714285714
0.36363636363636365,0.5714285714285714
0.36363636363636365,0.6190476190476191
0.36363636363636365,0.6190476190476191
0.36363636363636365,0.6190476190476191
0.36363636363636365,0.5714285714285714
0.36363636363636365,0.5714285714285714
0.36363636363636365,0.6190476190476191
0.36363636363636365,0.6190476190476191
0.36363636363636365,0.6190476190476191
0.36363636363636365,0.5714285714285714
0.36363636363636365,0.5714285714285714
0.40909090909090906,0.5714285714285714
0.40909090909090906,0.5714285714285714
0.40909090909090906,0.5714285714285714
0.45454545454545453,0.5714285714285714
0.45454545454545453,0.5714285714285714
0.5,0.5714285714285714
0.5,0.5714285714285714
0.5,0.5714285714285714
0.5,0.5238095238095238
0.5,0.5238095238095238
0.5454545454545454,0.5238095238095238
0.5454545454545454,0.5238095238095238
0.5454545454545454,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.4761904761904762
0.6363636363636364,0.4761904761904762
0.6818181818181818,0.4761904761904762
0.6818181818181818,0.4761904761904762
0.6818181818181818,0.4761904761904762
0.7272727272727273,0.4761904761904762
0.7272727272727273,0.4761904761904762
0.7272727272727273,0.5238095238095238
0.7272727272727273,0.5238095238095238
0.7272727272727273,0.5238095238095238
0.7272727272727273,0.4761904761904762
0.7272727272727273,0.4761904761904762
0.7272727272727273,0.5238095238095238
0.7272727272727273,0.5238095238095238
0.7272727272727273,0.5238095238095238
0.7727272727272727,0.5238095238095238
0.7727272727272727,0.5238095238095238
0.7727272727272727,0.5714285714285714
0.7727272727272727,0.5714285714285714
0.7727272727272727,0.5714285714285714
0.7727272727272727,0.5238095238095238
0.7727272727272727,0.5238095238095238
0.7727272727272727,0.5714285714285714
0.7727272727272727,0.5714285714285714
0.7727272727272727,0.5714285714285714
0.7272727272727273,0.5714285714285714
0.7272727272727273,0.5714285714285714
0.7272727272727273,0.6190476190476191
0.7272727272727273,0.6190476190476191
0.7272727272727273,0.6190476190476191
0.5909090909090909,0.5238095238095238
0.5909090909090909,0.5238095238095238
0.7272727272727273,0.6190476190476191
0.7272727272727273,0.6190476190476191
0.7272727272727273,0.6190476190476191
0.6363636363636364,0.5238095238095238
0.6363636363636364,0.5238095238095238
0.6818181818181818,0.6666666666666667
0.6818181818181818,0.6666666666666667
0.6818181818181818,0.6666666666666667
0.6818181818181818,0.7142857142857143
0.6818181818181818,0.7142857142857143
0.6363636363636364,0.7142857142857143
0.6363636363636364,0.7142857142857143
0.6363636363636364,0.7142857142857143
0.5909090909090909,0.7142857142857143
0.5909090909090909,0.7142857142857143
0.5454545454545454,0.7142857142857143
0.5454545454545454,0.7142857142857143
0.5454545454545454,0.7142857142857143
0.5909090909090909,0.7142857142857143
0.5909090909090909,0.7142857142857143
0.5454545454545454,0.7142857142857143
0.5454545454545454,0.7142857142857143
0.5454545454545454,0.7142857142857143
0.5,0.7142857142857143
0.5,0.7142857142857143
0.5,0.6666666666666667
0.5,0.6666666666666667
0.5,0.6666666666666667
0.5,0.6666666666666667
0.5,0.6666666666666667
0.5,0.6190476190476191
0.5,0.6190476190476191
0.5,0.6190476190476191
0.5,0.6190476190476191
0.5,0.6190476190476191
0.5454545454545454,0.6190476190476191
0.5454545454545454,0.6190476190476191
0.5454545454545454,0.6190476190476191
0.5,0.6190476190476191
0.5,0.6190476190476191
0.5454545454545454,0.6190476190476191
0.5454545454545454,0.6190476190476191
0.5454545454545454,0.6190476190476191
0.5454545454545454,0.6190476190476191
0.5454545454545454,0.6190476190476191
0.5909090909090909,0.6190476190476191
0.5909090909090909,0.6190476190476191
0.9090909090909091,0.7142857142857143
0.40909090909090906,0.8095238095238095
0.40909090909090906,0.8095238095238095
0.36363636363636365,0.8095238095238095
0.36363636363636365,0.8095238095238095
0.9090909090909091,0.7142857142857143
0.40909090909090906,0.8095238095238095
0.40909090909090906,0.8095238095238095
0.40909090909090906,0.8095238095238095
0.40909090909090906,0.8095238095238095
0.40909090909090906,0.8095238095238095
0.9090909090909091,0.7619047619047619
0.9090909090909091,0.7619047619047619
0.40909090909090906,0.8095238095238095
0.40909090909090906,0.8095238095238095
0.40909090909090906,0.8095238095238095
0.8636363636363636,0.8095238095238095
0.8636363636363636,0.8095238095238095
0.40909090909090906,0.8095238095238095
0.40909090909090906,0.8095238095238095
0.40909090909090906,0.8095238095238095
0.8636363636363636,0.8095238095238095
0.8636363636363636,0.8095238095238095
0.8636363636363636,0.8095238095238095
0.8636363636363636,0.8095238095238095
0.8181818181818181,0.8095238095238095
0.7727272727272727,0.8095238095238095
0.7727272727272727,0.8095238095238095
0.7727272727272727,0.8095238095238095
0.7727272727272727,0.8095238095238095
0.7727272727272727,0.7619047619047619
0.8181818181818181,0.7619047619047619
0.8181818181818181,0.7619047619047619
0.8181818181818181,0.7619047619047619
0.8181818181818181,0.7619047619047619
0.8181818181818181,0.7142857142857143
0.7727272727272727,0.7142857142857143
0.7727272727272727,0.7142857142857143
0.7727272727272727,0.7142857142857143
0.7727272727272727,0.7142857142857143
0.7727272727272727,0.6666666666666667
0.7727272727272727,0.6190476190476191
0.7727272727272727,0.6190476190476191
0.7727272727272727,0.6190476190476191
0.7727272727272727,0.6190476190476191
0.7272727272727273,0.6190476190476191
0.7272727272727273,0.6666666666666667
0.7272727272727273,0.6666666666666667
0.7272727272727273,0.6666666666666667
0.7272727272727273,0.6666666666666667
0.7272727272727273,0.7142857142857143
0.6818181818181818,0.7142857142857143
0.6818181818181818,0.7142857142857143
0.6818181818181818,0.7142857142857143
0.6818181818181818,0.7142857142857143
0.6818181818181818,0.7619047619047619
0.6363636363636364,0.7619047619047619
0.6363636363636364,0.7619047619047619
0.6363636363636364,0.7619047619047619
0.6363636363636364,0.7619047619047619
0.6363636363636364,0.7142857142857143
0.6363636363636364,0.6666666666666667
0.6363636363636364,0.6666666666666667
0.6363636363636364,0.6666666666666667
0.6363636363636364,0.6666666666666667
0.6363636363636364,0.6666666666666667
0.6363636363636364,0.6190476190476191
0.6363636363636364,0.8095238095238095
0.5,0.7142857142857143
0.5,0.7142857142857143
0.5,0.7142857142857143
0.5,0.7619047619047619
0.5,0.7619047619047619
0.5,0.7619047619047619
0.5,0.7619047619047619
0.5,0.7619047619047619
0.5,0.8095238095238095
0.5,0.8095238095238095
0.5454545454545454,0.8095238095238095
0.5454545454545454,0.8095238095238095
0.5454545454545454,0.8095238095238095
0.5454545454545454,0.7619047619047619
0.5454545454545454,0.7619047619047619
0.5454545454545454,0.8095238095238095
0.5454545454545454,0.8095238095238095
0.5454545454545454,0.8095238095238095
0.5454545454545454,0.8571428571428572
0.5454545454545454,0.8571428571428572
0.5909090909090909,0.8571428571428572
0.5909090909090909,0.8571428571428572
0.5909090909090909,0.8571428571428572
0.6363636363636364,0.8571428571428572
0.6363636363636364,0.8571428571428572
0.5909090909090909,0.8571428571428572
0.5909090909090909,0.8571428571428572
0.5909090909090909,0.8571428571428572
0.5454545454545454,0.8571428571428572
0.5454545454545454,0.8571428571428572
0.5454545454545454,0.8571428571428572
0.5454545454545454,0.8571428571428572
0.5454545454545454,0.8571428571428572
0.6818181818181818,0.8095238095238095
0.6818181818181818,0.8095238095238095
0.6818181818181818,0.8095238095238095
0.6818181818181818,0.8095238095238095
0.6818181818181818,0.8095238095238095
0.6818181818181818,0.9047619047619048
0.6818181818181818,0.9047619047619048
0.5454545454545454,0.8571428571428572
0.5454545454545454,0.8571428571428572
0.5454545454545454,0.8571428571428572
0.5,0.8571428571428572
0.5,0.8571428571428572
0.6363636363636364,0.9047619047619048
0.6363636363636364,0.9047619047619048
0.6363636363636364,0.9047619047619048
0.5909090909090909,0.8571428571428572
0.5909090909090909,0.8571428571428572
0.5909090909090909,0.8571428571428572
0.5909090909090909,0.8571428571428572
0.5909090909090909,0.8571428571428572
0.5454545454545454,0.8571428571428572
0.5454545454545454,0.8571428571428572
0.5454545454545454,0.8571428571428572
0.5454545454545454,0.8571428571428572
0.5454545454545454,0.8571428571428572
0.5909090909090909,0.8095238095238095
0.5909090909090909,0.8095238095238095
0.5909090909090909,0.8095238095238095
0.5909090909090909,0.8095238095238095
0.5909090909090909,0.8095238095238095
0.5,0.8095238095238095
0.5,0.8095238095238095
0.5,0.8095238095238095
0.5,0.8095238095238095
0.5,0.8095238095238095
0.45454545454545453,0.8571428571428572
0.45454545454545453,0.8571428571428572
0.5,0.8571428571428572
0.5,0.8571428571428572
0.5,0.8571428571428572
0.5454545454545454,0.8571428571428572
0.5454545454545454,0.8571428571428572
0.5,0.8571428571428572
0.5,0.8571428571428572
0.5,0.8571428571428572
0.5,0.8095238095238095
0.5,0.8095238095238095
0.5,0.8095238095238095
0.5,0.8095238095238095
0.5,0.8095238095238095
0.5454545454545454,0.8571428571428572
0.5454545454545454,0.8571428571428572
0.45454545454545453,0.8095238095238095
0.45454545454545453,0.8095238095238095
0.45454545454545453,0.8095238095238095
0.5,0.7619047619047619
0.5,0.7619047619047619
0.5,0.7619047619047619
0.5,0.7619047619047619
0.5,0.7619047619047619
0.5,0.8571428571428572
0.5,0.8571428571428572
0.5454545454545454,0.8571428571428572
0.5454545454545454,0.8571428571428572
0.5454545454545454,0.8571428571428572
0.5,0.8571428571428572
0.5,0.8571428571428572
0.40909090909090906,0.7619047619047619
0.40909090909090906,0.7619047619047619
0.40909090909090906,0.7619047619047619
0.5,0.7619047619047619
0.5,0.7619047619047619
0.5,0.7619047619047619
0.5,0.7619047619047619
0.5,0.7619047619047619
0.45454545454545453,0.7142857142857143
0.45454545454545453,0.7142857142857143
0.45454545454545453,0.7142857142857143
0.45454545454545453,0.7142857142857143
0.45454545454545453,0.7142857142857143
0.5,0.7619047619047619
0.5,0.7619047619047619
0.5,0.7619047619047619
0.5,0.7619047619047619
0.5,0.7619047619047619
0.5454545454545454,0.7142857142857143
0.5454545454545454,0.7142857142857143
0.5454545454545454,0.7142857142857143
0.5454545454545454,0.7142857142857143
0.5454545454545454,0.7142857142857143
0.5909090909090909,0.7619047619047619
0.5909090909090909,0.7619047619047619
0.5909090909090909,0.7619047619047619
0.5909090909090909,0.7619047619047619
0.5909090909090909,0.7619047619047619
0.5454545454545454,0.7142857142857143
0.5454545454545454,0.7142857142857143
0.5454545454545454,0.7142857142857143
